종목코드,종목명,상장일,분류체계,운용사,수익률(최근 1년),기초지수,추적오차,순자산총액,괴리율,변동성,복제방법,총보수,과세유형
304940,KODEX 미국나스닥100선물(H),2018.8.30,주식-시장대표,삼성자산운용,22.57,NASDAQ 100,0.69,1.28463E+11,0.55,보통,실물(패시브),0.05,배당소득세(보유기간과세)
409810,KODEX 미국나스닥100선물인버스(H),2021.12.9,주식-시장대표,삼성자산운용,-17.43,NASDAQ 100,0.72,16889314867,-0.47,보통,실물(패시브),0.3,배당소득세(보유기간과세)
455030,KODEX 미국달러SOFR금리액티브(합성),2023.4.4,기타,삼성자산운용,15.72,Bloomberg SOFR Daily Total Return Index,0.23,3.54231E+11,0,매우낮음,합성(액티브),0.15,배당소득세(보유기간과세)
261240,KODEX 미국달러선물,2016.12.27,통화-미국달러,삼성자산운용,15.1,미국달러선물지수,0.59,56631379398,0.05,매우낮음,실물(패시브),0.21,배당소득세(보유기간과세)
261250,KODEX 미국달러선물레버리지,2016.12.27,통화-미국달러,삼성자산운용,26.91,미국달러선물지수,1.22,35841661067,0.07,보통,실물(패시브),0.45,배당소득세(보유기간과세)
261270,KODEX 미국달러선물인버스,2016.12.27,통화-미국달러,삼성자산운용,-8.99,미국달러선물지수,0.56,44444684334,-0.13,매우낮음,실물(패시브),0.41,배당소득세(보유기간과세)
261260,KODEX 미국달러선물인버스2X,2016.12.27,통화-미국달러,삼성자산운용,-19.79,미국달러선물지수,1.11,1.51191E+11,-0.09,보통,실물(패시브),0.41,배당소득세(보유기간과세)
280930,KODEX 미국러셀2000(H),2017.11.9,주식-시장대표,삼성자산운용,11.31,FTSE Russell 2000 Index,1.21,38315082093,0.3,높음,실물(패시브),0.41,배당소득세(보유기간과세)
411420,KODEX 미국메타버스나스닥액티브,2021.12.22,주식-업종섹터-업종테마,삼성자산운용,41.34,Nasdaq CB Insights Metaverse US Index (Price Return),10.55,53017270254,0.5,높음,실물(액티브),0.5,배당소득세(보유기간과세)
390390,KODEX 미국반도체MV,2021.6.30,주식-업종섹터-업종테마,삼성자산운용,78.5,MVIS US Listed Semiconductor 25 Index,0.19,6.08945E+11,2.6,매우높음,실물(패시브),0.09,배당소득세(보유기간과세)
483290,KODEX 미국배당+10%프리미엄다우존스,2024.5.28,주식-전략-배당,삼성자산운용,0,Dow Jones U.S. Dividend 100 10% Premium Covered Call Index(Total Return),0.62,47006895215,0.09,낮음,실물(패시브),0.39,배당소득세(보유기간과세)
441640,KODEX 미국배당프리미엄액티브,2022.9.27,주식-시장대표,삼성자산운용,19.04,S&P 500,7.45,74076733174,0.18,매우낮음,실물(액티브),0.19,배당소득세(보유기간과세)
352560,KODEX 미국부동산리츠(H),2020.5.13,부동산-리츠,삼성자산운용,2.87,Dow Jones U.S. Real Estate PR Index,0.97,23693366876,0.28,보통,실물(패시브),0.09,배당소득세(분리과세부동산ETF)
314250,KODEX 미국빅테크10(H),2019.1.10,주식-업종섹터-업종테마,삼성자산운용,37.93,NYSE U.S. Big TECH 10 INDEX,0.3,5.82134E+11,0.71,높음,실물(패시브),0.45,배당소득세(보유기간과세)
473460,KODEX 미국서학개미,2023.12.27,주식-전략-전략테마,삼성자산운용,0,iSelect 서학개미 지수(PR),0.75,11912952577,0.14,높음,실물(패시브),0.25,배당소득세(보유기간과세)
390400,KODEX 미국스마트모빌리티S&P,2021.6.30,주식-업종섹터-업종테마,삼성자산운용,-8.56,S&P Kensho Smart Transportation,0.57,9797444620,-0.55,높음,실물(패시브),0.09,배당소득세(보유기간과세)
437080,KODEX 미국종합채권ESG액티브(H),2022.8.9,채권-혼합-중기,삼성자산운용,4,Bloomberg MSCI US Aggregate 2bn ex Securitized SRI Capped Index(Total Return),1.85,82015674170,-0.04,매우낮음,실물(액티브),0.18,배당소득세(보유기간과세)
419420,KODEX 미국클린에너지나스닥,2022.3.22,주식-업종섹터-업종테마,삼성자산운용,-26.75,Nasdaq Clean Edge Green Energy Index (Price Return),0.47,10409507885,-0.36,매우높음,실물(패시브),0.45,배당소득세(보유기간과세)
266360,KODEX 미디어&엔터테인먼트,2017.3.28,주식-업종섹터-정보기술,삼성자산운용,-15.64,KRX 미디어&엔터테인먼트,0.57,40633753784,-0.29,높음,실물(패시브),0.45,비과세
244580,KODEX 바이오,2016.5.13,주식-업종섹터-업종테마,삼성자산운용,13.56,FnGuide 바이오 지수,0.64,1.3137E+11,-0.67,매우높음,실물(패시브),0.419,비과세
091160,KODEX 반도체,2006.6.27,주식-업종섹터-정보기술,삼성자산운용,22.79,KRX 반도체,0.38,5.43325E+11,-0.15,매우높음,실물(패시브),0.45,비과세
325020,KODEX 배당가치,2019.5.31,주식-전략-배당,삼성자산운용,19.53,FnGuide SLV 배당가치 지수,1.22,1.23944E+11,0.01,보통,실물(패시브),0.3,비과세
211900,KODEX 배당성장,2014.12.17,주식-전략-배당,삼성자산운용,25.76,코스피 배당성장 50,0.93,21007104204,-0.61,낮음,실물(패시브),0.15,비과세
237370,KODEX 배당성장채권혼합,2016.1.27,혼합자산-주식+채권,삼성자산운용,11.5,배당성장채권혼합지수,0.87,23599869485,-0.2,매우낮음,실물(패시브),0.16,배당소득세(보유기간과세)
244670,KODEX 밸류Plus,2016.5.13,주식-전략-가치,삼성자산운용,6.77,FnGuide 벨류 Plus 지수,0.46,4284447313,-0.63,보통,실물(패시브),0.3,비과세
140700,KODEX 보험,2011.4.26,주식-업종섹터-금융,삼성자산운용,38.64,KRX 보험,2.88,26330416340,-0.27,매우높음,실물(패시브),0.45,비과세
102780,KODEX 삼성그룹,2008.5.21,주식-전략-기업그룹,삼성자산운용,4.12,삼성그룹,0.49,1.40699E+12,-0.28,보통,실물(패시브),0.22,비과세
213610,KODEX 삼성그룹밸류,2015.1.8,주식-전략-기업그룹,삼성자산운용,0.96,WISE 삼성그룹 밸류 인덱스,0.33,94578257606,-0.29,보통,실물(패시브),0.09,비과세
448330,KODEX 삼성전자채권혼합Wise,2022.11.29,혼합자산-주식+채권,삼성자산운용,9.67,Wise 삼성전자채권혼합 지수,0.42,47317708953,-0.25,매우낮음,실물(패시브),0.07,배당소득세(보유기간과세)
251350,KODEX 선진국MSCI World,2016.8.17,주식-시장대표,삼성자산운용,31.58,MSCI World,1.38,3.8351E+11,0.43,낮음,실물(패시브),0.3,배당소득세(해외주식투자전용ETF)
446690,KODEX 아시아AI반도체exChina액티브,2023.2.1,주식-업종섹터-업종테마,삼성자산운용,46.94,iSelect 아시아반도체 제조동맹 지수(시장가격),10.45,10011935989,-3.39,매우높음,실물(액티브),0.5,배당소득세(보유기간과세)
437070,KODEX 아시아달러채권ESG플러스액티브,2022.8.9,채권-혼합-중기,삼성자산운용,16.73,Bloomberg MSCI EM Asia Investment Grade Credit SRI Index(Total Return),2.02,71582116895,-0.03,매우낮음,실물(액티브),0.18,배당소득세(보유기간과세)
117460,KODEX 에너지화학,2009.10.12,주식-업종섹터-에너지화학,삼성자산운용,-32.16,KRX 에너지화학,0.53,19637948280,-0.37,매우높음,실물(패시브),0.45,비과세
140710,KODEX 운송,2011.4.26,주식-업종섹터-산업재,삼성자산운용,6.02,KRX 운송,0.8,12093656860,-0.38,높음,실물(패시브),0.45,비과세
456250,KODEX 유럽명품TOP10 STOXX,2023.4.25,주식-업종섹터-업종테마,삼성자산운용,-0.22,STOXX Europe Luxury 10 Index(Price Return),0.85,16755813111,-0.74,보통,실물(패시브),0.45,배당소득세(보유기간과세)
400570,KODEX 유럽탄소배출권선물ICE(H),2021.9.30,기타,삼성자산운용,-25.61,ICE EUA Carbon Futures Index(Excess Return),1.6,44821062063,-0.25,매우높음,실물(패시브),0.64,배당소득세(보유기간과세)
144600,KODEX 은선물(H),2011.7.18,원자재-금속-은,삼성자산운용,16.3,S&P GSCI Silver Index(TR),1.21,81488522761,1.02,매우높음,실물(패시브),0.6,배당소득세(보유기간과세)
091170,KODEX 은행,2006.6.27,주식-업종섹터-금융,삼성자산운용,43.3,KRX 은행,2.53,3.02299E+11,-0.26,매우높음,실물(패시브),0.3,비과세
453810,KODEX 인도Nifty50,2023.4.21,주식-시장대표,삼성자산운용,31.47,Nifty 50 Index,0.69,5.04896E+11,-0.44,낮음,실물(패시브),0.19,배당소득세(보유기간과세)
453820,KODEX 인도Nifty50레버리지(합성),2023.4.21,주식-시장대표,삼성자산운용,64.58,Nifty 50 Index,0.8,56212789675,-0.3,매우높음,합성(패시브),0.39,배당소득세(보유기간과세)
477730,KODEX 인도타타그룹,2024.5.8,주식-전략-기업그룹,삼성자산운용,0,Nifty India Corporate Group Index - Tata Group 25% Cap(PR),1.25,71261445683,-0.71,높음,실물(패시브),0.45,배당소득세(보유기간과세)
114800,KODEX 인버스,2009.9.16,주식-시장대표,삼성자산운용,-10.89,코스피 200 선물지수,0.14,7.59699E+11,-0.19,보통,실물(패시브),0.6,배당소득세(보유기간과세)
101280,KODEX 일본TOPIX100,2008.2.20,주식-시장대표,삼성자산운용,27.75,TOPIX100,1.1,30560139794,-1.67,보통,실물(패시브),0.37,배당소득세(해외주식투자전용ETF)
352540,KODEX 일본부동산리츠(H),2020.5.13,부동산-리츠,삼성자산운용,-6.31,Tokyo Stock Exchange REIT Index,1.43,14856595073,0.1,낮음,실물(패시브),0.3,배당소득세(분리과세부동산ETF)
091180,KODEX 자동차,2006.6.27,주식-업종섹터-경기소비재,삼성자산운용,6.18,KRX 자동차,1.59,5.62074E+11,-0.01,높음,실물(패시브),0.45,비과세
363570,KODEX 장기종합채권(AA-이상)액티브KAP,2020.9.25,채권-혼합-장기,삼성자산운용,9.89,"KAP 한국장기종합채권지수(AA-이상, 총수익)",0.17,1.71387E+11,-0.02,매우낮음,실물(액티브),0.045,배당소득세(보유기간과세)
273130,KODEX 종합채권(AA-이상)액티브,2017.6.29,채권-혼합-중기,삼성자산운용,7.43,KAP 한국종합채권지수,0.1,2.90431E+12,-0.03,매우낮음,실물(액티브),0.045,배당소득세(보유기간과세)
102970,KODEX 증권,2008.5.29,주식-업종섹터-금융,삼성자산운용,29.85,KRX 증권,1.46,42445452552,-0.3,높음,실물(패시브),0.45,비과세
419430,KODEX 차이나2차전지MSCI(합성),2022.3.22,주식-업종섹터-업종테마,삼성자산운용,-25.3,MSCI China all shares IMI Select Batteries Index(Price Return),1.51,21686343746,-0.37,매우높음,합성(패시브),0.25,배당소득세(보유기간과세)
169950,KODEX 차이나A50,2013.1.21,주식-시장대표,삼성자산운용,7.99,FTSE China A50 Index,1.63,22826437632,-0.51,낮음,실물(패시브),0.12,배당소득세(해외주식투자전용ETF)
283580,KODEX 차이나CSI300,2017.12.13,주식-시장대표,삼성자산운용,-3,CSI 300 Index,1.34,93155881034,-0.07,보통,실물(패시브),0.12,배당소득세(해외주식투자전용ETF)
099140,KODEX 차이나H,2007.10.10,주식-시장대표,삼성자산운용,6.84,Hang Seng China H,1.23,51599755011,0.15,높음,실물(패시브),0.12,배당소득세(해외주식투자전용ETF)
204450,KODEX 차이나H레버리지(H),2014.9.12,주식-시장대표,삼성자산운용,-12.72,Hang Seng China H,4.04,74247768520,1.03,매우높음,실물(패시브),0.64,배당소득세(보유기간과세)
415340,KODEX 차이나과창판STAR50(합성),2022.1.13,주식-시장대표,삼성자산운용,-18.55,STAR 50 Index(Price Return),1.33,14506241987,-0.47,높음,합성(패시브),0.09,배당소득세(보유기간과세)
428510,KODEX 차이나메타버스액티브,2022.5.17,주식-업종섹터-업종테마,삼성자산운용,8.68,Bloomberg Greater China Media & Tech Index(Price Return),8.85,5415714629,-2.88,높음,실물(액티브),0.5,배당소득세(보유기간과세)
256750,KODEX 차이나심천ChiNext(합성),2016.11.8,주식-시장대표,삼성자산운용,-17.86,SZSE ChiNext Price Index,0.19,20814354084,-0.07,높음,합성(패시브),0.43,배당소득세(보유기간과세)
372330,KODEX 차이나항셍테크,2020.12.16,주식-업종섹터-업종테마,삼성자산운용,-4.39,Hang Seng TECH Index,0.47,1.83039E+11,-0.46,매우높음,실물(패시브),0.11,배당소득세(보유기간과세)
117680,KODEX 철강,2009.10.30,주식-업종섹터-철강소재,삼성자산운용,-9.15,KRX 철강,1.06,22178776995,0.03,매우높음,실물(패시브),0.45,비과세
279540,KODEX 최소변동성,2017.10.17,주식-전략-변동성,삼성자산운용,8.49,KRX 최소변동성지수,0.67,3385569448,-0.89,낮음,실물(패시브),0.26,비과세
229200,KODEX 코스닥150,2015.10.1,주식-시장대표,삼성자산운용,-5.12,코스닥 150,0.17,8.15425E+11,-0.16,매우높음,실물(패시브),0.21,비과세
233740,KODEX 코스닥150레버리지,2015.12.17,주식-시장대표,삼성자산운용,-17.65,코스닥 150,8.46,1.05726E+12,-0.32,매우높음,실물(패시브),0.6,배당소득세(보유기간과세)
360150,KODEX 코스닥150롱코스피200숏선물,2020.8.21,주식-전략-전략테마,삼성자산운용,-12.43,코스닥150 롱 100% 코스피200 숏 100% 선물지수,1.06,7417632906,-0.13,높음,실물(패시브),0.64,배당소득세(보유기간과세)
251340,KODEX 코스닥150선물인버스,2016.8.10,주식-시장대표,삼성자산운용,-2.85,F-코스닥150 지수,0.7,3.54886E+11,-0.37,매우높음,실물(패시브),0.6,배당소득세(보유기간과세)
461450,KODEX 코스닥글로벌,2023.6.29,주식-시장대표,삼성자산운용,9.31,코스닥 글로벌 지수,0.21,11544761201,-0.86,매우높음,실물(패시브),0.09,비과세
226490,KODEX 코스피,2015.8.24,주식-시장대표,삼성자산운용,8.39,코스피,0.56,3.15264E+11,-0.13,보통,실물(패시브),0.15,비과세
237350,KODEX 코스피100,2016.1.27,주식-시장대표,삼성자산운용,12.84,코스피 100,0.66,24129851751,-0.22,보통,실물(패시브),0.15,비과세
359210,KODEX 코스피TR,2020.7.21,주식-시장대표,삼성자산운용,10.99,코스피 TR,0.16,28076067169,-0.02,보통,실물(패시브),0.07,배당소득세(보유기간과세)
337140,KODEX 코스피대형주,2019.11.14,주식-규모-대형주,삼성자산운용,8.29,코스피 대형주,0.61,15018515509,-0.54,보통,실물(패시브),0.15,비과세
138920,KODEX 콩선물(H),2011.3.15,원자재-농산물-콩,삼성자산운용,-26.11,S&P GSCI Soybeans Index(TR),1.14,6830468986,-0.08,보통,실물(패시브),0.6,배당소득세(보유기간과세)
244660,KODEX 퀄리티Plus,2016.5.13,주식-전략-혼합/퀀트,삼성자산운용,13.9,FnGuide 퀄리티 Plus 지수,0.52,4612815077,-0.49,낮음,실물(패시브),0.3,비과세
375770,KODEX 탄소효율그린뉴딜,2021.2.5,주식-전략-전략테마,삼성자산운용,10.94,KRX/S&P 탄소효율 그린뉴딜지수,0.61,26408068151,-0.98,보통,실물(패시브),0.09,비과세
459560,KODEX 테슬라밸류체인FactSet,2023.6.8,주식-업종섹터-업종테마,삼성자산운용,22.48,FactSet TSLA Value Chain Index(PR),4.89,12207634476,-0.18,높음,실물(패시브),0.18,배당소득세(보유기간과세)
475080,KODEX 테슬라인컴프리미엄채권혼합액티브,2024.1.23,혼합자산-주식+채권,삼성자산운용,0,KEDI 테슬라 인컴 프리미엄 밸런스드 지수(TR),4.21,1.68708E+11,0.27,낮음,실물(액티브),0.39,배당소득세(보유기간과세)
266410,KODEX 필수소비재,2017.3.28,주식-업종섹터-생활소비재,삼성자산운용,10.79,KRX 필수소비재,0.44,12510018602,-0.29,보통,실물(패시브),0.45,비과세
298770,KODEX 한국대만IT프리미어,2018.6.11,주식-업종섹터-정보기술,삼성자산운용,36.87,한국 대만 IT 프리미어지수,2.03,49054090944,-1.99,보통,실물(패시브),0.55,배당소득세(보유기간과세)
476800,KODEX 한국부동산리츠인프라,2024.3.5,부동산-리츠,삼성자산운용,0,KRX 부동산리츠인프라 지수,3.3,77370255183,-0.27,매우낮음,실물(패시브),0.09,비과세(분리과세부동산ETF)
450190,KODEX 한중반도체(합성),2022.12.22,주식-업종섹터-업종테마,삼성자산운용,21,KRX CSI 한·중 반도체지수,0.08,8581988501,-1.11,높음,합성(패시브),0.25,배당소득세(보유기간과세)
450180,KODEX 한중전기차(합성),2022.12.22,주식-업종섹터-업종테마,삼성자산운용,-25.87,KRX CSI 한·중 전기차지수,0.1,5791770727,-0.41,높음,합성(패시브),0.25,배당소득세(보유기간과세)
266420,KODEX 헬스케어,2017.3.28,주식-업종섹터-헬스케어,삼성자산운용,41.09,KRX 헬스케어,1.65,70645352216,-0.44,매우높음,실물(패시브),0.09,비과세
364690,KODEX 혁신기술테마액티브,2020.9.29,주식-시장대표,삼성자산운용,18.46,코스피,4.52,8873147913,-0.87,높음,실물(액티브),0.3,배당소득세(보유기간과세)
069660,KOSEF 200,2002.10.14,주식-시장대표,키움투자자산운용,13.02,코스피 200,0.62,3.87271E+11,-0.26,보통,실물(패시브),0.13,비과세
294400,KOSEF 200TR,2018.4.23,주식-시장대표,키움투자자산운용,15.47,코스피 200 TR,0.19,7.20595E+11,-0.21,보통,실물(패시브),0.012,배당소득세(보유기간과세)
